date_work,dot,port,port1,ip,ip1,domain_count,urls_count,click,here,link,suspension,dear,verifyyouraccount,html,w_count,str_count,body_richness,account_count,suspended_count,word_count,@,!,#,%,&,+,-,_,$,*,/,\,contain_account,contain_password,contain_verify,contain_reward,contain_confidentiality,contain_cancel,bank,fw,re,verify,subject_word_count,subject_str_count,subject_richness,upper
0,8,0,0,0,0,2,4,0,0,0,0,0,0,1,98,1262,0.08,0,0,81,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,0
0,11,0,0,0,0,4,6,0,0,0,0,0,0,1,744,8760,0.08,0,0,312,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,59,0.2,1
0,5,0,0,0,0,2,2,0,0,0,0,0,0,1,207,2441,0.08,0,0,168,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,0.13,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,11,78,0.14,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,28,0.14,1
0,3,0,0,0,0,2,2,0,0,0,0,0,0,1,19,3111,0.01,0,0,18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,56,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,23,131040,0,0,0,22,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,24,0.21,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,527,3100,0.17,1,0,286,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11,0.18,1
0,5,0,0,0,0,2,4,0,0,0,0,0,0,1,83,5981,0.01,0,0,77,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,58,0.03,1
1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,137,1327,0.1,0,0,118,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,24,0.08,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,2060,0.16,0,0,216,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,100,604,0.17,0,0,67,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,33,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,124420,0,0,0,11,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0.11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,562,0.1,0,0,46,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,78,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1887,0.16,0,0,211,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,62,0.15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252,2349,0.11,0,0,191,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,72,0.22,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,35,268,0.13,0,0,32,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,58,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1552,0.18,0,0,175,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,8,0,0,0,0,2,4,0,0,0,0,0,0,1,98,1262,0.08,0,0,81,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,91,1189,0.08,0,0,74,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,22,0.18,0
0,0,0,0,8,1,1,8,0,0,0,0,0,0,0,118,1361,0.09,0,0,97,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,18,0.22,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,124719,0,0,0,11,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,24,0.21,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,157361,0,0,0,11,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,17732,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,61,0.02,1
0,0,0,0,7,1,1,7,0,0,0,0,0,0,0,89,902,0.1,0,0,75,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,18,0.22,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,274,2265,0.12,0,0,214,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1016,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,22,0.14,1
0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,148,996,0.15,0,0,118,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,22,0.18,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,334,3567,0.09,0,0,156,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,803,623905,0,0,0,367,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,46,404,0.11,0,0,44,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,29,0.17,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,91,610,0.15,0,0,78,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,20,0.15,1
0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,92,787,0.12,0,0,73,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,98,0.38,1
0,4,0,0,0,0,3,3,0,0,0,0,0,0,1,49,814,0.06,0,0,36,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24,122293,0,0,0,23,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,29,0.07,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,90,1186,0.08,0,0,74,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,334,3567,0.09,0,0,156,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
0,8,0,0,0,0,2,4,0,0,0,0,0,0,1,98,1259,0.08,0,0,81,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,22,0.18,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,274,2272,0.12,0,0,216,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,34,0.15,1
0,5,0,0,0,0,2,2,0,0,0,0,0,0,1,207,2441,0.08,0,0,168,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,0.13,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,338,3478,0.1,0,0,162,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,539,0.11,0,0,47,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,78,0.14,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,357,3535,0.1,0,0,162,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,1522,0.15,0,0,162,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,93,0.2,1
1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,10,69,0.14,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,19,0.26,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,23,246,0.09,0,0,19,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0.33,1
0,5,0,0,0,0,3,4,0,0,0,0,0,0,1,165,1409,0.12,0,0,132,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,81,54603,0,0,0,53,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,2062,0.15,0,0,210,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,67,0.16,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,23,246,0.09,0,0,19,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0.33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,301,0.08,0,0,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,17,0.24,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,369,2397,0.15,0,0,248,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,26,0.23,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,323,2051,0.16,0,0,205,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,21,0.24,1
0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,161,1667,0.1,0,0,137,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,36,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,19,175,0.11,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,1
0,6,0,0,0,0,1,2,0,0,0,0,0,0,1,216,2043,0.11,0,0,98,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,41,0.15,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,280,1536,0.18,0,0,187,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.33,1
0,8,0,0,1,1,2,3,0,0,0,0,0,0,1,132,1300,0.1,4,0,94,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6,41,0.15,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,118,1020,0.12,0,0,62,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,26,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,705,0.16,0,0,87,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,359,0.14,0,0,43,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,1
0,4,0,0,0,0,2,3,0,0,0,0,0,0,1,111,1364,0.08,0,0,64,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0.14,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,722,5125,0.14,0,0,270,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,14,0.21,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,11,78,0.14,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,28,0.14,1
0,16,0,0,0,0,4,10,0,0,0,0,0,0,1,1598,7406,0.22,10,0,327,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,34,0.15,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1013,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0.08,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,17726,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,61,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,3039,0.17,2,0,298,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,6,45,0.13,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,1,48,866,0.06,0,0,48,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,28,0.14,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,155,937,0.17,0,0,107,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,194,0.14,0,0,25,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,106,0.01,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,58,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,324,2018,0.16,0,0,205,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,16,0.25,1
1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,86,632,0.14,0,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0.12,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,489,3047,0.16,0,0,327,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,4,0,0,0,0,2,2,0,0,0,0,1,0,1,403,2705,0.15,0,0,248,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,16,0.25,1
1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,154,940,0.16,0,0,106,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,10,0.3,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,100,832,0.12,0,0,87,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,13,0.31,0
0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,367,2958,0.12,0,0,174,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,127,0.01,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,46,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,154,1645,0.09,0,0,132,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,55,1020,0.05,0,0,51,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,550,0.11,0,0,48,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,78,0.14,1
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,280,1536,0.18,0,0,187,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.33,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,549,3258,0.17,0,0,278,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0.14,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,1,57,1034,0.06,0,0,56,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,30,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,96,0.15,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0.18,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1025,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,33,0.12,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,1,48,866,0.06,0,0,48,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,28,0.14,1
0,11,0,0,0,0,4,6,0,0,0,0,0,0,1,744,8705,0.09,0,0,312,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,379,0.16,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0.23,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,2014,0.17,1,0,222,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,27,0.11,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,274,2272,0.12,0,0,216,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,34,0.15,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1028,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,28,0.18,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,284,3046,0.09,0,0,124,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,6,0,0,0,0,1,2,0,0,0,0,0,0,1,145,1471,0.1,0,0,107,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,20,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,738,0.16,0,0,96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,17,0.18,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,154,1645,0.09,0,0,132,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,3630,0.16,0,0,297,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,20,0.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1299,0,0,0,5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,56,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,626,0.13,0,0,62,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,14,0.21,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,427,2657,0.16,3,0,248,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,15,0.13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,626,0.13,0,0,62,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,14,0.21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,628,0.15,0,0,79,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,12,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,112,0.02,0,0,2,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,50,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,868,5117,0.17,9,0,411,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,26,0.19,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,453,2749,0.16,0,0,267,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,1930,0.16,0,0,213,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,56,0.16,1
0,12,0,0,0,0,4,6,0,0,0,0,0,0,1,743,8758,0.08,0,0,313,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,21,0.19,1
0,18,0,0,0,0,1,6,0,0,0,0,0,0,1,549,4050,0.14,0,0,344,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,40,0.18,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,1981,0.16,0,0,193,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,16,0.25,1
0,8,0,0,1,1,2,3,0,0,0,0,0,0,1,132,1300,0.1,4,0,94,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6,41,0.15,1
1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,100,604,0.17,0,0,67,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,33,0.12,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,304,3136,0.1,0,0,132,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,79,645,0.12,0,0,62,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,19,0.21,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,274,2273,0.12,0,0,213,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
1,4,0,0,0,0,1,2,0,0,0,0,0,0,0,32,313,0.1,0,0,30,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,35,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,525,0.11,0,0,44,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,78,0.14,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,274,2273,0.12,0,0,213,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,136,1090,0.12,0,0,102,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,565,0.11,0,0,48,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,78,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,534,0.13,0,0,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,2,0,0,1,1,2,3,0,0,0,0,0,0,0,454,3875,0.12,0,0,281,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,30,0.13,1
0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,137,1327,0.1,0,0,118,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,24,0.08,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,398,3052,0.13,0,0,194,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,24361,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,53,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,522,3267,0.16,0,0,281,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0.14,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,55,1023,0.05,0,0,51,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,27,0.19,0
0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,6,122,0.05,0,0,6,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,43,0.12,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,10,69,0.14,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,19,0.26,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,221,2557,0.09,0,0,96,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,106,0.01,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,58,0.02,1
1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1340,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,90,0.01,1
0,10,0,0,0,0,3,5,0,0,0,0,0,0,1,2572,11398,0.23,0,0,668,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,45,0.13,1
0,6,0,0,0,0,1,2,0,0,0,0,0,0,1,155,1135,0.14,0,0,117,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,4328,0.14,0,0,377,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,62,0.11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252,2335,0.11,0,0,194,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,78,0.23,1
0,4,0,0,0,0,2,3,0,0,0,0,0,0,1,111,1364,0.08,0,0,64,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0.14,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,526,0.01,0,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,22,0.05,1
0,8,0,0,0,0,2,4,0,0,0,0,0,0,1,98,1256,0.08,0,0,81,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0.17,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,342,3399,0.1,0,0,175,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
